1,561,2
1,2780,1
1,2475,3
1,1922,5
1,1380,1
1,2214,5
1,2182,4
1,2059,1
1,1923,1
1,20,1
1,2548,2
1,1926,4
1,2564,3
1,634,3
1,1007,1
1,1351,4
1,1991,1
1,134,5
1,1701,2
1,1343,1
1,2536,2
1,225,1
1,2626,1
1,963,5
1,918,4
1,857,3
1,2228,4
1,2357,5
1,425,1
1,1928,4
1,2101,2
1,2104,5
1,1663,5
1,1602,3
1,1832,1
1,499,1
1,906,2
1,255,2
1,713,1
1,889,4
1,2683,1
1,1364,4
1,1124,4
1,1104,4
1,2933,1
1,245,1
1,2123,2
1,1905,4
1,1300,3
1,1720,2
1,1038,4
1,2551,3
1,890,1
1,1843,1
1,1166,5
1,2976,1
1,1750,3
1,2860,5
1,2213,3
1,1121,3
1,1593,3
1,2819,5
1,758,5
1,2847,2
1,1044,5
1,307,5
1,401,2
1,1466,2
1,1243,2
1,653,2
1,1805,5
1,806,5
1,1069,5
1,656,2
1,736,5
1,2876,4
1,1397,1
1,2900,4
1,2591,1
1,2605,3
1,1935,2
1,488,5
1,374,3
1,2128,3
1,1208,2
1,2002,5
1,1594,4
1,368,2
1,456,1
1,1818,2
1,1787,2
1,668,4
1,2417,5
1,2343,5
1,731,1
1,1778,1
1,2522,2
1,1167,4
1,1755,3
1,1051,3
1,1234,2
1,2630,4
1,917,1
1,2135,4
1,2411,1
1,2520,2
1,357,5
1,545,3
1,614,2
1,1780,5
1,1834,3
1,267,4
1,2690,5
1,1789,2
1,2927,4
1,1557,1
1,1570,1
1,24,4
1,863,1
1,2112,2
1,1830,2
1,1471,1
1,757,2
1,184,5
1,1683,1
1,84,3
1,1859,2
1,2201,2
1,1284,1
1,2331,2
1,690,2
1,2081,1
1,1484,4
1,721,3
1,1217,4
1,949,3
1,412,4
1,2024,4
1,507,5
1,212,4
1,1919,5
1,472,3
1,783,1
1,1052,3
1,952,4
1,2935,3
1,2334,5
1,1398,3
1,2056,5
1,2491,5
1,600,4
1,1495,3
1,2562,1
1,1520,4
1,1120,2
1,931,1
1,1858,5
1,2848,2
1,2356,5
1,473,2
1,1690,3
1,1592,1
1,1070,3
1,2218,4
1,836,3
1,959,2
1,2756,4
1,2180,4
1,1095,2
1,2597,5
1,1812,1
1,1422,5
1,639,1
1,1028,4
1,2161,1
1,1483,1
1,206,5
1,2255,2
1,5,1
1,2355,2
1,2479,2
1,1934,1
1,1313,1
1,241,4
1,2210,3
1,645,5
1,389,2
1,483,3
1,1306,5
1,776,5
1,1060,1
1,1532,1
1,345,3
1,999,1
1,108,5
1,1063,2
1,216,4
1,373,4
1,719,2
1,1477,3
1,1341,3
1,1895,2
1,1967,5
1,79,1
1,2661,3
1,1261,3
1,2338,2
1,448,2
1,1724,3
1,1245,3
1,950,1
1,2938,5
1,211,5
1,2513,3
1,2816,2
1,510,5
1,1772,4
1,2380,4
1,291,4
1,1361,1
1,1263,1
1,1001,4
1,226,5
1,2512,2
1,1305,3
1,1833,3
1,597,5
1,2737,5
1,1475,2
1,303,5
1,2223,1
1,2930,5
1,2999,3
1,2493,2
1,1177,5
1,1999,1
1,1377,1
1,2477,4
1,1950,4
1,305,3
1,1696,3
1,1660,5
1,1281,3
1,680,4
1,1101,3
1,544,3
1,2378,5
1,1711,5
1,740,4
1,218,1
1,153,1
1,833,3
1,242,1
1,2948,3
1,688,2
1,1821,3
1,1161,3
1,2542,5
1,1995,3
1,290,1
1,2391,4
1,1118,2
1,2069,1
1,2325,4
1,1746,1
1,971,5
1,432,3
1,1739,2
1,466,2
1,916,4
1,969,3
1,1797,4
1,701,3
1,573,4
1,1262,2
1,1908,3
1,1595,1
1,2965,2
1,1302,4
1,788,5
1,49,1
1,2573,5
1,781,4
1,288,2
1,1943,3
1,1849,1
1,327,5
1,177,3
1,977,1
1,1715,4
1,1277,1
1,1392,1
1,2721,2
1,66,3
1,1652,1
1,2758,3
1,586,2
1,1820,5
1,739,3
1,1389,1
1,271,1
1,2144,1
1,1762,4
1,2283,3
1,1307,1
1,2162,2
1,2259,4
1,333,4
1,115,3
1,2263,1
1,996,5
1,2595,2
1,901,2
1,1907,5
1,297,1
1,1476,2
1,1993,4
1,2975,2
1,2600,2
1,902,4
1,1179,2
1,891,1
1,2011,3
1,93,4
1,2868,5
1,424,4
1,1146,1
1,838,4
1,1229,5
1,1428,2
1,395,1
1,2809,1
1,2742,2
1,1268,4
1,2768,2
1,2636,2
1,2384,2
1,2132,1
1,983,4
1,2077,2
1,2752,1
1,1499,2
1,657,2
1,1138,3
1,2020,2
1,2799,4
1,715,4
1,1565,1
1,2039,4
1,1240,1
1,1578,1
1,2265,5
1,244,1
1,2449,2
1,743,5
1,980,3
1,2422,2
1,85,3
1,787,4
1,2393,2
1,528,1
1,1567,1
1,2593,2
1,772,1
1,1848,4
1,2869,4
1,1728,4
1,2280,2
1,2875,4
1,1027,2
1,2694,2
1,2753,5
1,390,5
1,2684,4
1,1747,3
1,2640,3
1,369,5
1,2554,2
1,616,3
1,554,5
1,2539,1
1,420,2
1,2158,5
1,124,3
1,2707,3
1,92,5
1,669,3
1,2545,1
1,2968,3
1,51,4
1,1646,5
1,519,4
1,985,4
1,1227,1
1,1255,2
1,2567,4
1,276,5
1,1819,5
1,2261,4
1,154,4
1,876,4
1,2159,4
1,1100,5
1,1681,2
1,403,3
1,2709,1
1,1842,1
1,1403,4
1,1096,1
1,1838,1
1,1039,1
1,2488,4
1,128,2
1,331,2
1,1323,4
1,2203,1
1,2079,3
1,2170,2
1,2037,2
1,1978,5
1,2382,2
1,2175,2
1,116,3
1,57,1
1,989,5
1,2679,4
1,2838,5
1,2415,4
1,1335,1
1,1941,3
1,1948,2
1,1568,4
1,727,3
1,893,5
1,2082,2
1,2291,3
1,2027,5
1,1331,3
1,575,3
1,2745,1
1,1686,2
1,1174,1
1,998,3
1,148,4
1,221,2
1,1406,3
1,2106,5
1,1906,2
1,202,5
1,10,2
1,2328,3
1,2947,5
1,2565,2
1,2251,4
1,2729,4
1,2599,3
1,2045,1
1,2872,5
1,1409,4
1,2153,2
1,2543,1
1,2580,5
1,2635,1
1,2423,4
1,2678,1
1,807,4
1,948,3
1,2194,4
1,2129,2
1,2717,5
1,683,5
1,2014,3
1,660,4
1,934,4
1,356,3
1,260,4
1,455,3
1,589,3
1,803,3
1,2770,1
1,978,5
1,702,4
1,801,4
1,2348,5
1,2447,4
1,564,2
1,2071,4
1,2229,4
1,2534,2
1,1756,2
1,718,1
1,868,5
1,1613,2
1,1384,1
1,2618,4
1,572,3
1,1372,1
1,2528,5
1,1381,5
1,1425,3
1,1938,1
1,2941,2
1,2433,4
1,34,1
1,392,5
1,2602,4
1,2320,2
1,2232,1
1,1771,4
1,814,2
1,2619,3
1,2943,2
1,1073,2
1,2795,3
1,429,4
1,1986,5
1,2787,3
1,1113,2
1,2620,4
1,1117,5
1,438,4
1,2457,1
1,409,1
1,45,4
1,697,5
1,2830,3
1,481,5
1,630,2
1,2917,3
1,1394,2
1,1371,1
1,1775,4
1,96,4
1,636,3
1,2632,3
1,1427,2
1,200,1
1,2854,5
1,2924,5
1,908,1
1,2375,4
1,946,1
1,2242,2
1,2885,1
1,2712,4
1,1860,1
1,55,5
1,367,5
1,1664,1
1,2594,3
1,2667,4
1,705,2
1,2421,5
1,2541,4
1,142,2
1,1607,2
1,1784,5
1,1541,2
1,2274,2
1,1829,5
1,2181,5
1,1493,4
1,2202,5
1,2552,1
1,101,5
1,664,1
1,2383,5
1,2366,2
1,829,2
1,658,2
1,509,1
1,2269,4
1,2043,5
1,1712,3
1,47,4
1,746,3
1,1500,4
1,1303,5
1,2771,1
1,158,4
1,1973,5
1,2989,5
1,265,5
1,2240,4
1,123,4
1,2143,1
1,1365,3
1,1518,3
1,2167,2
1,923,3
1,2834,1
1,2708,1
1,515,3
1,285,2
1,26,5
1,799,3
1,810,4
1,2376,1
1,2986,3
1,1496,1
1,2290,5
1,990,5
1,1462,4
1,46,1
1,380,1
1,2070,1
1,2766,1
1,2576,1
1,898,1
1,1591,3
1,1318,4
1,1689,3
1,1481,5
1,1676,4
1,2651,5
1,494,5
1,2068,2
1,1877,5
1,1656,5
1,2311,2
1,214,3
1,263,4
1,208,5
1,2147,5
1,1800,3
1,1257,5
1,2659,2
1,1791,3
1,324,1
1,2570,2
1,1131,5
1,837,4
1,2978,4
1,1996,2
1,2629,1
1,469,4
1,1553,5
1,2124,3
1,2612,3
1,1172,2
1,1974,1
1,560,3
1,1016,2
1,1315,5
1,771,1
1,2992,2
1,105,5
1,2344,5
1,654,4
1,2183,1
1,1043,1
1,533,1
1,2110,5
1,765,4
1,1898,2
1,1195,5
1,1005,4
1,1551,3
1,2278,2
1,2646,2
1,1436,5
1,961,1
1,1744,3
1,2783,5
1,90,5
1,1375,4
1,681,3
1,1552,1
1,1074,2
1,802,3
1,1760,3
1,1141,5
1,1504,5
1,2693,5
1,689,2
1,2271,1
1,1136,1
1,1094,5
1,2409,2
1,1242,5
1,1955,3
1,1056,1
1,2763,4
1,527,4
1,2850,5
1,1531,2
1,764,1
1,1647,5
1,1880,4
1,172,3
1,1109,2
1,194,3
1,582,5
1,1283,4
1,2412,2
1,1587,3
1,896,2
1,2532,1
1,693,4
1,1962,5
1,38,3
1,2671,3
1,1558,4
1,1510,1
1,941,1
1,2401,2
1,881,2
1,1881,2
1,2476,4
1,1694,2
1,729,3
1,2126,4
1,1940,2
1,2521,1
1,65,4
1,2556,1
1,2019,2
1,1706,3
1,2996,4
1,632,2
1,37,4
1,2395,1
1,1061,5
1,1414,1
1,1386,4
1,2463,3
1,82,2
1,1286,5
1,684,3
1,1990,5
1,1360,1
1,1707,1
1,1367,3
1,877,2
1,2360,2
1,1731,4
1,1758,3
1,562,4
1,882,5
1,1874,4
1,2516,3
1,1693,4
1,687,2
1,1112,2
1,2076,3
1,1256,4
1,2185,5
1,336,3
1,1710,4
1,867,4
1,2897,3
1,748,3
1,484,1
1,224,5
1,231,1
1,2942,4
1,1794,5
1,1867,4
1,1285,3
1,2225,5
1,458,1
1,2991,4
1,1743,4
1,928,1
1,625,1
1,2207,2
1,64,3
1,2529,5
1,2044,3
1,620,5
1,1417,2
1,1722,5
1,2295,2
1,865,3
1,1583,2
1,2407,3
1,845,2
1,2887,5
1,825,4
1,1781,4
1,2390,1
1,1430,1
1,2256,5
1,606,3
1,2485,5
1,2379,4
1,708,2
1,800,4
1,676,3
1,2204,2
1,2459,5
1,436,2
1,1127,5
1,1126,3
1,1796,1
1,2217,5
1,1582,1
1,1611,5
1,2222,4
1,485,1
1,2174,1
1,1349,5
1,2883,1
1,1918,4
1,2465,3
1,2506,5
1,1615,3
1,1171,4
1,879,4
1,2648,4
1,1264,5
1,2209,3
1,1140,4
1,548,5
1,1625,3
1,1691,4
1,854,1
1,2754,5
1,129,4
1,1927,5
1,2790,5
1,352,4
1,1107,3
1,1472,5
1,1673,4
1,2275,3
1,1163,5
1,183,2
1,534,3
1,1046,5
1,2241,5
1,631,4
1,1662,4
1,549,2
1,75,3
1,1547,5
1,2568,1
1,552,2
1,1713,5
1,1979,4
1,968,1
1,2557,2
1,1737,4
1,846,4
2,1,5
2,216,4
2,1059,1
2,2947,2
2,1622,3
2,489,5
2,187,4
2,647,3
2,892,5
2,82,1
2,220,5
2,2520,3
2,2130,3
2,611,1
2,281,1
2,1482,3
2,1701,4
2,1841,5
2,1416,5
2,2219,1
2,2678,1
2,2853,3
2,2336,1
2,599,5
2,221,3
2,893,3
2,461,3
2,2042,3
2,1967,2
2,2864,3
2,52,5
2,547,2
2,2636,2
2,517,3
2,896,4
2,2841,5
2,1069,3
2,2374,5
2,1745,3
2,2537,2
2,1060,5
2,1975,2
2,1309,2
2,602,5
2,2735,4
2,2850,1
2,2876,1
2,1677,4
2,11,5
2,811,1
2,2390,4
2,1539,1
2,48,4
2,970,5
2,1649,5
2,2047,5
2,1571,1
2,262,3
2,2227,3
2,1936,3
2,546,1
2,719,4
2,1797,5
2,2698,3
2,1250,1
2,2377,2
2,2250,1
2,1070,1
2,2202,5
2,1213,4
2,1457,3
2,21,2
2,2487,3
2,2417,3
2,789,4
2,218,5
2,1667,5
2,1996,2
2,1098,1
2,2426,3
2,2065,5
2,826,3
2,2167,1
2,1838,2
2,2919,1
2,285,5
2,753,3
2,947,3
2,744,5
2,905,2
2,1962,5
2,1047,5
2,23,2
2,790,2
2,1408,4
2,2614,2
2,2976,5
2,2197,2
2,1982,1
2,1090,5
2,1219,3
2,134,3
2,2456,3
2,301,4
2,640,5
2,170,1
2,643,4
2,1073,1
2,293,5
2,1873,5
2,1781,3
2,1381,5
2,470,1
2,2154,3
2,269,3
2,2977,1
2,310,2
2,1572,3
2,2593,2
2,2379,5
2,1009,5
2,2839,2
2,1141,1
2,707,1
2,2245,4
2,1164,4
2,2028,5
2,511,5
2,2663,2
2,2405,1
2,2559,3
2,2395,2
2,1159,2
2,2607,2
2,1406,5
2,2816,4
2,13,4
2,2466,5
2,1555,2
2,194,4
2,2518,1
2,212,4
2,2114,5
2,664,2
2,32,3
2,2100,2
2,1232,4
2,2086,4
2,1046,2
2,2936,4
2,2757,4
2,2253,2
2,532,4
2,1569,5
2,1995,3
2,1627,1
2,2541,5
2,113,5
2,540,5
2,443,4
2,1594,2
2,1787,4
2,1559,3
2,2899,2
2,1000,1
2,2163,4
2,1623,3
2,410,4
2,1529,1
2,56,4
2,777,2
2,708,5
2,1793,4
2,694,1
2,2776,1
2,1961,3
2,1385,2
2,1568,1
2,621,3
2,2741,4
2,1330,5
2,2555,5
2,2074,5
2,2260,5
2,560,2
2,1752,1
2,1107,5
2,2000,2
2,98,4
2,1325,2
2,1235,5
2,2180,3
2,558,5
2,2682,4
2,2666,5
2,435,5
2,662,4
2,1856,4
2,2212,3
2,2785,3
2,325,5
2,44,3
2,389,1
2,2599,5
2,1713,2
2,668,4
2,1895,1
2,1445,2
2,238,5
2,1490,2
2,1920,2
2,2680,5
2,1872,1
2,127,1
2,674,1
2,1054,3
2,228,5
2,1097,2
2,1242,2
2,2994,4
2,2668,5
2,521,4
2,1162,1
2,1693,4
2,673,2
2,391,4
2,311,3
2,119,2
2,206,3
2,1044,1
2,1755,3
2,2727,5
2,762,5
2,891,2
2,888,1
2,1479,4
2,2424,4
2,2217,4
2,634,2
2,1463,4
2,1587,2
2,2586,3
2,1134,4
2,1377,2
2,2969,3
2,426,4
2,575,3
2,307,1
2,514,2
2,1031,3
2,1671,2
2,1737,1
2,1360,4
2,2617,4
2,718,5
2,2061,3
2,2174,3
2,364,2
2,1866,4
2,2445,4
2,1496,5
2,1178,5
2,512,4
2,857,4
2,923,5
2,245,4
2,2574,1
2,171,4
2,2508,2
2,2655,1
2,1493,5
2,1082,4
2,79,2
2,2230,4
2,57,4
2,1328,4
2,1053,5
2,1900,1
2,2960,4
2,143,5
2,1290,4
2,167,1
2,1142,2
2,2715,4
2,920,2
2,1435,4
2,2616,3
2,2218,3
2,522,3
2,2073,1
2,501,2
2,663,3
2,1937,3
2,2851,4
2,1790,3
2,2209,3
2,1615,3
2,537,1
2,1561,2
2,1827,5
2,1451,5
2,2369,3
2,1494,2
2,1092,1
2,36,1
2,1517,2
2,1168,5
2,2465,5
2,2333,3
2,1007,3
2,1436,4
2,2952,4
2,2,2
2,12,1
2,2708,5
2,754,4
2,1221,3
2,1906,2
2,539,2
2,2018,4
2,1600,4
2,2949,5
2,2629,3
2,1545,4
2,2241,5
2,360,3
2,1863,3
2,161,2
2,1120,5
2,1029,4
2,963,2
2,2458,5
2,362,5
2,615,1
2,2265,1
2,8,1
2,1922,3
2,519,3
2,1687,1
2,2285,2
2,1033,4
2,1869,3
2,1014,4
2,2173,5
2,529,1
2,326,2
2,727,1
2,2098,3
2,1131,1
2,54,4
2,155,5
2,1879,5
2,2287,5
2,1397,2
2,796,4
2,586,1
2,2860,3
2,1935,4
2,1179,2
2,763,4
2,1778,4
2,1113,4
2,1760,3
2,2026,1
2,1602,4
2,46,1
2,1153,5
2,816,4
2,2630,3
2,582,5
2,2460,4
2,215,3
2,358,1
2,130,4
2,2738,5
2,1343,3
2,2299,5
2,2758,2
2,1547,3
2,1200,2
2,672,1
2,2381,2
2,1680,5
2,2999,2
2,1905,2
2,47,5
2,2946,1
2,1683,2
2,2948,1
2,942,2
2,1565,1
2,2696,2
2,2967,1
2,1297,3
2,2127,2
2,2272,5
2,2782,5
2,1276,3
2,1202,5
2,1921,3
2,1770,3
2,2582,4
2,1513,4
2,1912,3
2,770,1
2,1026,1
2,1974,2
2,1015,2
2,1266,1
2,2481,5
2,812,3
2,2633,2
2,2866,5
2,1930,4
2,2349,3
2,455,5
2,1695,2
2,2041,3
2,2370,3
2,808,2
2,1103,4
2,81,4
2,2980,1
2,765,3
2,2383,4
2,563,2
2,1815,1
2,1425,4
2,1864,2
2,1335,5
2,2649,1
2,1340,3
2,287,4
2,1986,1
2,530,4
2,536,5
2,631,4
2,2632,2
2,1167,2
2,1842,1
2,1512,3
2,1586,5
2,226,2
2,2536,1
2,2968,3
2,60,3
2,1836,4
2,89,4
2,2019,5
2,906,1
2,1544,3
2,41,5
2,438,1
2,2870,1
2,38,5
2,1994,4
2,2009,5
2,175,1
2,2770,3
2,2498,3
2,379,4
2,2425,5
2,191,5
2,962,2
2,1976,1
2,782,3
2,1768,4
2,2388,2
2,2777,4
2,2654,1
2,842,3
2,2228,5
2,2548,2
2,1531,1
2,1419,3
2,1899,3
2,1998,2
2,1758,3
2,294,3
2,3000,3
2,518,4
2,2940,1
2,767,4
2,2376,2
2,1499,1
2,1057,3
2,446,3
2,1237,2
2,1861,3
2,1597,1
2,2461,1
2,2648,5
2,332,1
2,1339,1
2,2523,5
2,616,1
2,1334,4
2,2884,5
2,2862,2
2,805,2
2,944,4
2,1641,5
2,1287,4
2,2590,3
2,959,1
2,1785,1
2,2082,4
2,1610,4
2,2443,3
2,677,4
2,400,2
2,2761,5
2,924,1
2,2185,4
2,92,2
2,2380,4
2,2129,4
2,1892,1
2,810,2
2,2705,5
2,1821,1
2,1828,4
2,2709,3
2,701,1
2,1808,5
2,25,3
2,623,4
2,478,4
2,2449,1
2,2365,4
2,2468,4
2,1071,2
2,788,3
2,2008,4
2,1240,2
2,733,1
2,1625,2
2,594,1
2,1732,3
2,2903,3
2,1062,1
2,1300,2
2,1874,1
2,2220,2
2,1429,2
2,2040,1
2,1628,2
2,2834,5
2,2675,1
2,448,4
2,2452,2
2,406,5
2,2246,4
2,2385,1
2,1063,5
2,2505,3
2,2346,5
2,1739,2
2,163,3
2,889,1
2,795,5
2,1972,5
2,327,1
2,2664,2
2,862,5
2,1303,1
2,2539,3
2,2724,3
2,2063,1
2,1570,2
2,600,1
2,2015,2
2,747,1
2,507,2
2,1089,4
2,559,3
2,2881,1
2,628,5
2,1344,2
2,2635,5
2,1428,3
2,488,4
2,956,1
2,1656,4
2,289,5
2,2863,4
2,1987,4
2,2578,1
2,515,2
2,1093,5
2,2164,2
2,2263,5
2,1891,2
2,588,5
2,736,5
2,2671,1
2,2749,3
2,2181,5
2,1296,5
2,1427,3
2,1198,3
2,1718,2
2,617,1
2,1358,3
2,1674,3
2,931,2
2,2935,5
2,1605,4
2,2553,3
2,2710,3
2,2418,4
2,1119,5
2,1395,4
2,2984,5
2,1388,4
2,114,3
2,2764,1
2,2861,1
2,2699,2
2,581,5
2,650,1
2,458,3
2,2662,4
2,1004,5
2,751,2
2,1102,4
2,2474,5
2,716,1
2,1363,1
2,319,4
2,331,1
2,1524,4
2,1918,4
2,2268,2
2,2488,5
2,1076,5
2,2101,1
2,1400,4
2,2823,1
2,1283,3
2,1890,1
2,1582,4
2,188,3
2,460,5
2,2274,3
2,1326,5
2,902,1
2,964,3
2,2983,5
2,1853,3
2,1197,3
2,1124,1
2,605,2
2,601,2
2,1988,4
2,2794,1
2,2146,1
2,177,3
2,1175,5
2,2122,3
2,1255,2
2,166,5
2,2991,1
2,1535,1
2,1613,5
2,1199,2
2,1533,4
2,847,5
2,894,3
2,2107,2
2,2313,5
2,587,1
2,2262,5
2,408,2
2,2153,2
2,91,1
2,2529,3
2,477,3
2,2573,3
2,2083,4
2,1514,1
2,282,3
2,2142,4
2,118,5
2,1446,5
2,1775,2
2,1801,2
2,184,1
2,2451,1
2,2211,5
2,2661,2
2,659,3
2,626,1
2,2522,3
2,1822,5
2,1862,3
2,710,5
2,1867,2
2,1012,3
2,2339,4
2,475,1
2,1265,1
2,168,4
2,2242,5
2,2189,3
2,2270,1
2,94,4
2,2307,4
2,1618,1
2,2596,4
2,2398,4
2,1650,4
2,2366,2
2,263,2
2,1811,5
2,1306,5
2,2464,5
2,2783,1
2,1424,2
2,2690,2
2,2805,4
2,1931,3
2,413,3
2,968,3
2,1612,3
2,2595,2
2,1304,3
2,465,1
2,509,4
2,1261,2
2,2516,2
2,2406,1
2,2639,3
2,2311,3
2,606,2
2,2168,5
2,2557,3
2,1489,3
2,2608,5
2,1530,2
2,2842,1
2,2989,5
2,451,5
2,2780,1
2,2987,2
2,935,4
2,2730,5
2,2858,1
2,2199,5
2,2072,1
2,5,5
2,2436,5
2,2409,5
2,1117,4
2,999,2
2,2193,5
2,1648,4
2,2116,2
2,2833,2
2,2271,3
2,1065,5
2,897,5
2,2656,3
2,1439,3
2,633,5
2,1574,1
2,703,1
2,1560,4
2,209,2
2,1601,2
2,1848,3
2,2462,2
2,2982,2
2,1993,2
2,2407,3
2,35,1
2,144,5
2,2911,4
2,1812,5
2,591,3
2,654,2
2,387,5
2,449,1
2,176,4
2,2888,2
2,1773,4
2,2066,2
2,1909,2
2,431,5
2,2546,1
2,2494,1
2,903,2
2,158,1
2,2889,5
2,856,5
2,1466,5
2,2115,5
2,1010,5
2,1938,4
2,214,4
2,2402,3
2,2010,5
2,1218,1
2,399,1
2,2334,3
2,1642,5
2,1322,2
2,840,5
2,2988,3
2,378,1
2,1672,3
2,940,4
2,645,3
2,2964,4
2,334,1
2,1422,1
2,1348,2
2,1644,1
2,1016,2
